,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,validation_f1_macro,validation_f1_micro,validation_f1_by_class,validation_auc_macro,validation_auc_micro,validation_auc_by_class,validation_p_5,validation_LRAP,validation_metrics_sample_size,train_f1_macro,train_f1_micro,train_f1_by_class,train_auc_macro,train_auc_micro,train_auc_by_class,train_p_5,train_LRAP,train_metrics_sample_size,epoch,curr_lr,file_path,note_path,project_path,run_name,mode,splits,mimic_dir,base_checkpoint,saved_path,event_file,event_tokens_file,batch_size,lr,epochs,hidden_dim,lab_param,microbio_params,drug_param,num_labels,num_heads_labattn,use_all_tokens,reduce_computation,num_layers,max_chunks,use_multihead_attention,num_attention_heads,use_positional_embeddings,use_reverse_positional_embeddings,use_document_embeddings,use_reverse_document_embeddings,use_category_embeddings,is_baseline,aux_task,evaluate_temporal,save_model,debug,grad_accumulation,max_epochs,patience_threshold,load_from_checkpoint,apply_temporal_loss
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1181892030838991,0.2460920443629377,"[0.42435424 0.34862385 0.53333333 0.19693654 0.63284379 0.08171206
 0.33427762 0.03484321 0.         0.18032787 0.37019231 0.4966443
 0.90909091 0.         0.         0.         0.26993865 0.
 0.         0.         0.28340081 0.         0.         0.
 0.         0.7966805  0.         0.         0.01626016 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.7081313812943972,0.7670614687180592,"[0.61885372 0.71315931 0.80029423 0.72366505 0.83439964 0.65284406
 0.8318217  0.72924303 0.59544979 0.8173403  0.84056346 0.83132171
 0.98917223 0.61924309 0.54918357 0.60565657 0.8637434  0.48003097
 0.54881233 0.54178791 0.87467907 0.64754319 0.78897906 0.77974326
 0.67515516 0.99222133 0.58318487 0.60180022 0.8569266  0.59230949
 0.74494116 0.58328072 0.63577586 0.49901453 0.79589155 0.81506091
 0.57199613 0.70372287 0.71997808 0.67023479 0.56899486 0.785
 0.90328208 0.61586078 0.63249942 0.84154853 0.6931091  0.75018037
 0.54435326 0.75271575]",0.3824104234527687,0.4408589240371813,1535.0,0.0669363166261746,0.1271947206092665,"[0.37331215 0.20738137 0.1591348  0.03627451 0.37515451 0.00468384
 0.16760405 0.10737582 0.00284698 0.22908745 0.04360056 0.1555433
 0.3126916  0.00760456 0.00431965 0.09447923 0.18874773 0.00468384
 0.00634921 0.08079143 0.13057961 0.00561798 0.         0.00274348
 0.06960951 0.15451578 0.0260492  0.         0.00346021 0.
 0.02631579 0.         0.         0.03862069 0.         0.01339286
 0.06225681 0.00647249 0.03080873 0.04488079 0.         0.
 0.         0.05268704 0.06052632 0.00763359 0.00475059 0.03916449
 0.00506329 0.        ]",0.5911670797584978,0.6835622131966947,"[0.59112031 0.62313888 0.63200666 0.54413394 0.71766027 0.62458803
 0.66650193 0.57974449 0.51304827 0.66286579 0.6155884  0.64484419
 0.81439107 0.5685081  0.53403581 0.61062311 0.65713542 0.50728641
 0.58466802 0.53445338 0.73104187 0.56340392 0.54137533 0.58489816
 0.5396137  0.76835452 0.52781583 0.51128644 0.62897643 0.57972099
 0.67099728 0.56969102 0.54694388 0.53327304 0.57979094 0.55011117
 0.49881387 0.56161845 0.5703541  0.56832833 0.54744591 0.52238849
 0.69336509 0.54050081 0.51903165 0.6371427  0.5446185  0.54511411
 0.54634479 0.60965022]",0.29950425829414,0.3616939448914654,7867.0,0.0,[5.217464962817069e-06],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False,True
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.2177474943095907,0.3460279441117764,"[0.406      0.3755102  0.65240642 0.6        0.69179004 0.00423729
 0.44811321 0.3501199  0.06578947 0.42996743 0.60940695 0.5025641
 0.93087558 0.31178707 0.         0.03773585 0.34117647 0.
 0.         0.         0.56069364 0.1352657  0.21       0.03100775
 0.         0.91724138 0.01136364 0.         0.4        0.
 0.08       0.         0.         0.         0.08196721 0.
 0.         0.07874016 0.08571429 0.         0.         0.5210084
 0.43037975 0.         0.11428571 0.37810945 0.         0.09411765
 0.         0.        ]",0.7858708587141099,0.8154794068909749,"[0.70072198 0.77299071 0.88679743 0.9037224  0.88261335 0.69736216
 0.85320404 0.80768924 0.69772461 0.88467335 0.87733068 0.87033035
 0.99526377 0.75324619 0.53918135 0.68645118 0.87860931 0.59884065
 0.59942224 0.59875242 0.92496298 0.79064283 0.81642614 0.80990947
 0.76534189 0.99574801 0.77277731 0.71588541 0.90036471 0.78510519
 0.8390224  0.60362743 0.76318724 0.61889392 0.84714514 0.86988621
 0.61004399 0.8168625  0.78711455 0.71884419 0.58783076 0.95305842
 0.94777913 0.75038932 0.79538018 0.89058268 0.76363886 0.87624003
 0.6961177  0.79580692]",0.4385667752442997,0.5163881477929559,1535.0,0.2027358999146209,0.3615403090224962,"[0.49637681 0.47467274 0.53850478 0.58798414 0.6782307  0.06198035
 0.53170189 0.28713858 0.00702247 0.56635802 0.46340326 0.48977451
 0.87025023 0.09498208 0.00216216 0.2489426  0.5511432  0.
 0.02323126 0.         0.45702306 0.15533981 0.06722689 0.04705882
 0.01468429 0.79626973 0.0623053  0.00629921 0.32843137 0.01553398
 0.31163287 0.         0.02185792 0.         0.11356467 0.04455446
 0.         0.03793103 0.01121495 0.00437637 0.         0.35798817
 0.12824957 0.         0.00422833 0.08666667 0.         0.09049774
 0.         0.        ]",0.7640582914608554,0.8225672208395494,"[0.696984   0.77086508 0.82156437 0.85408741 0.86467218 0.72621443
 0.85273656 0.79784546 0.63094758 0.85790659 0.85604543 0.86600249
 0.9798281  0.68174861 0.61227798 0.75243043 0.89489645 0.56957858
 0.67761266 0.57006656 0.89775482 0.75846682 0.75628692 0.72368262
 0.72154334 0.98327212 0.75098836 0.63947907 0.88581565 0.78708286
 0.84948423 0.64520564 0.76391807 0.64337661 0.84472643 0.82458818
 0.65574802 0.78632728 0.75959278 0.69477912 0.62432346 0.90815554
 0.89087425 0.67491563 0.71125557 0.80626595 0.65946486 0.79983384
 0.69449244 0.72690314]",0.4451194712760549,0.5328724606224866,7868.0,1.0,[1.4007186452355308e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False,True
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,0.2822007208485465,0.4031736250192574,"[0.58717105 0.46519525 0.55750487 0.75707899 0.69879518 0.01677149
 0.3880597  0.48659004 0.22222222 0.64651163 0.42048518 0.53636364
 0.95754717 0.3866171  0.26031746 0.17283951 0.53815261 0.
 0.         0.35779817 0.5        0.21100917 0.17241379 0.
 0.11578947 0.93950178 0.04444444 0.10738255 0.34355828 0.01282051
 0.33333333 0.         0.01388889 0.         0.01754386 0.272
 0.         0.33057851 0.04166667 0.18987342 0.         0.60162602
 0.54545455 0.         0.20472441 0.25433526 0.01680672 0.2
 0.08       0.10526316]",0.8142865775407033,0.8348488416946545,"[0.7401574  0.77524166 0.87980385 0.92676098 0.90185919 0.73246939
 0.86397707 0.82837507 0.74506598 0.90975885 0.88905521 0.86378882
 0.99601509 0.82608798 0.66794493 0.73935354 0.90024234 0.62278741
 0.63440441 0.76676534 0.92046193 0.75404164 0.84497856 0.79166
 0.76619596 0.99585313 0.79359664 0.77042707 0.89859376 0.83907901
 0.87555114 0.6463939  0.81319327 0.66981068 0.85818182 0.88281413
 0.66682789 0.86359624 0.8472497  0.74547102 0.63711547 0.94871134
 0.94690323 0.79545278 0.84357627 0.84701544 0.79213067 0.88966848
 0.74825912 0.8116041 ]",0.4672312703583062,0.5539646200798086,1535.0,0.2822447331533725,0.437532585541702,"[0.53736146 0.56816976 0.59185919 0.69499699 0.7078093  0.12318841
 0.60114778 0.52294959 0.1142132  0.63690037 0.5535248  0.49770525
 0.90013556 0.38418079 0.06762295 0.34511435 0.57915493 0.00472255
 0.068      0.06209573 0.5892317  0.30944964 0.13186813 0.08799049
 0.05106383 0.85714286 0.11521418 0.03053435 0.44301075 0.13036021
 0.47610294 0.         0.08196721 0.         0.24833111 0.14065934
 0.         0.20444444 0.11674347 0.         0.         0.70234114
 0.29261364 0.00420168 0.0244898  0.20628931 0.00493827 0.24535316
 0.01511335 0.04192872]",0.8008659529684646,0.8484334224459256,"[0.73004713 0.81413199 0.84419899 0.89627697 0.88611773 0.75516541
 0.88303985 0.8578494  0.68982774 0.89186348 0.88233055 0.87124328
 0.98486896 0.77948068 0.64739155 0.77782371 0.90634178 0.60445966
 0.69664594 0.6252125  0.92409522 0.8215261  0.7649835  0.74856977
 0.74789983 0.98809251 0.80246182 0.69968543 0.90617164 0.868286
 0.89466707 0.6628947  0.84275994 0.67900942 0.86677445 0.8558975
 0.71162867 0.83209589 0.79507141 0.71788163 0.66825614 0.96217837
 0.91252865 0.70475503 0.76528156 0.82190001 0.7092738  0.85495343
 0.74685305 0.74254778]",0.4833439368876447,0.5820670551726401,7859.0,2.0,[2.6012446058155606e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False,True
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,0.3805776526302785,0.4771437679311444,"[0.5624469  0.13483146 0.59236948 0.76297335 0.74761255 0.40406977
 0.58439201 0.56544503 0.45412844 0.61152882 0.64015905 0.50916497
 0.94392523 0.51162791 0.27692308 0.09375    0.48533333 0.01886792
 0.         0.46473029 0.51948052 0.43809524 0.3866171  0.07142857
 0.10638298 0.91696751 0.39846743 0.25454545 0.4321608  0.43661972
 0.42424242 0.30172414 0.48       0.03658537 0.09756098 0.25862069
 0.39004149 0.52023121 0.12121212 0.04225352 0.03773585 0.60294118
 0.39705882 0.19277108 0.51685393 0.32472325 0.25174825 0.41791045
 0.01801802 0.27160494]",0.8218160810761961,0.8459793153878916,"[0.75144055 0.78603473 0.89391173 0.9207772  0.90681932 0.72041828
 0.87722305 0.84864257 0.75523076 0.9082372  0.89806488 0.83389342
 0.99625816 0.82147412 0.67153385 0.70219529 0.89567568 0.6308415
 0.64596933 0.73076794 0.93412488 0.78907187 0.85888393 0.74777669
 0.76483214 0.99673611 0.80318487 0.74840312 0.88008931 0.87185601
 0.86124332 0.70127881 0.85654791 0.64911805 0.84466348 0.89298955
 0.79219351 0.87705854 0.87641168 0.76300237 0.62729313 0.95411512
 0.95094249 0.78977523 0.89586953 0.89161081 0.78024114 0.88837885
 0.77674154 0.83096051]",0.4792182410423453,0.5647583545259122,1535.0,0.3393340559690148,0.4714383639894893,"[0.54604085 0.593823   0.61643119 0.70725313 0.70207852 0.16379904
 0.65085455 0.48892405 0.19408284 0.66000714 0.59143969 0.50835443
 0.90401082 0.49520154 0.19454545 0.39687957 0.62648009 0.00705882
 0.0968661  0.24       0.59844405 0.36294896 0.21928934 0.08561237
 0.09103079 0.87297297 0.13119534 0.12413793 0.46331237 0.18670886
 0.57793345 0.02371542 0.1497006  0.03868472 0.27894737 0.24822695
 0.16666667 0.36553525 0.25679012 0.00828157 0.         0.74812433
 0.42943305 0.04669261 0.20869565 0.25497076 0.06481481 0.36393443
 0.05250597 0.16326531]",0.8210619346999515,0.8613953679849131,"[0.74918616 0.82296742 0.84839483 0.89692991 0.89698636 0.77105502
 0.89735557 0.85942538 0.71096584 0.90348368 0.894821   0.88531393
 0.9890279  0.80797469 0.68905785 0.79384635 0.92034051 0.61122243
 0.69862634 0.69827352 0.92900058 0.83576026 0.80445649 0.75679014
 0.75833736 0.99095868 0.81744534 0.73945278 0.90718872 0.87713134
 0.90903342 0.69115169 0.86153373 0.71719875 0.87490539 0.8785488
 0.7958778  0.86290123 0.8329738  0.72913201 0.69470216 0.96212461
 0.92296975 0.73219996 0.83311259 0.83558363 0.7575911  0.85809441
 0.78479745 0.75688804]",0.498676844783715,0.605406264817618,7860.0,3.0,[3.8014368600952494e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False,True
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,0.4120105059183955,0.496511549143128,"[0.5443038  0.54545455 0.67705382 0.69701727 0.75945537 0.32300163
 0.61502347 0.58495822 0.39896373 0.66978923 0.63247863 0.58490566
 0.94199536 0.55063291 0.33608815 0.17142857 0.56578947 0.
 0.1125     0.43965517 0.65648855 0.31325301 0.44927536 0.31111111
 0.23580786 0.91216216 0.15625    0.32258065 0.47311828 0.39613527
 0.28571429 0.28181818 0.36453202 0.04678363 0.18045113 0.44571429
 0.30232558 0.39370079 0.33928571 0.23913043 0.03773585 0.66666667
 0.63414634 0.13333333 0.47761194 0.44347826 0.15384615 0.31481481
 0.         0.48275862]",0.8348220144703318,0.8555824763667053,"[0.74879384 0.80929018 0.89293851 0.91486307 0.9004329  0.73818791
 0.89034015 0.85817587 0.75583544 0.9249174  0.91696642 0.87244672
 0.9970463  0.82415512 0.70023626 0.77920539 0.91355936 0.57463455
 0.66965695 0.71679126 0.94788371 0.79064691 0.88115358 0.80975515
 0.77444597 0.99687802 0.78477731 0.77689344 0.90449694 0.87314165
 0.8792157  0.72395025 0.86995619 0.67957272 0.85258054 0.91666265
 0.82061425 0.84898481 0.88815409 0.7927397  0.62087424 0.92414948
 0.96407372 0.81426977 0.91815063 0.9253811  0.83592096 0.9031781
 0.7595814  0.86454412]",0.5076221498371336,0.5972199467829419,1535.0,0.369445039807729,0.4873070616837224,"[0.54003313 0.60869565 0.62623634 0.72521082 0.71969916 0.20652174
 0.64683501 0.51203156 0.24689966 0.65307608 0.60851592 0.5249237
 0.91139241 0.48906049 0.20683453 0.4244403  0.62609649 0.00700935
 0.07502468 0.29988975 0.62422744 0.3665717  0.26396917 0.1487069
 0.07792208 0.86385625 0.19858156 0.17842876 0.46750524 0.23899371
 0.5472028  0.07116105 0.16084977 0.09259259 0.27480916 0.31690141
 0.29226361 0.39694656 0.33178654 0.03292181 0.01474201 0.75321888
 0.41404358 0.1023766  0.42043796 0.31295844 0.12691466 0.42326333
 0.05594406 0.2437276 ]",0.830382705704633,0.8685247131378222,"[0.74901746 0.83351743 0.85316919 0.89617907 0.90041703 0.78038935
 0.8989795  0.86464303 0.72961072 0.89837729 0.8957301  0.88818304
 0.98880707 0.8063943  0.68341182 0.81082092 0.92463518 0.62597865
 0.69803355 0.69430124 0.93755349 0.83258369 0.81012191 0.76436256
 0.76979564 0.98968201 0.83041872 0.7468565  0.90961497 0.87896652
 0.91238836 0.70743387 0.86764605 0.73479418 0.8841842  0.89262666
 0.84447733 0.86393039 0.84260587 0.76570877 0.7041209  0.95772989
 0.9259103  0.75744607 0.87683061 0.86657251 0.76400817 0.87814464
 0.79635372 0.78567084]",0.5101360803764466,0.6196460436649327,7863.0,4.0,[4.679497364175488e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False,True
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,0.4388943945511924,0.5110835913312693,"[0.64468864 0.55       0.65189048 0.77154583 0.71268058 0.50864198
 0.53529412 0.55108359 0.425      0.60983607 0.39548023 0.5738758
 0.96208531 0.40727273 0.28134557 0.08955224 0.55675676 0.03738318
 0.21568627 0.46473029 0.60606061 0.40993789 0.44805195 0.16149068
 0.06779661 0.90076336 0.36666667 0.28089888 0.50179211 0.49498328
 0.32768362 0.30914826 0.42918455 0.09090909 0.40394089 0.58461538
 0.38914027 0.42647059 0.40944882 0.19459459 0.03773585 0.592
 0.58723404 0.3030303  0.63541667 0.41758242 0.49425287 0.46666667
 0.16666667 0.4957265 ]",0.8434569568310295,0.8654937023690666,"[0.75361334 0.80221652 0.8873029  0.92522403 0.91669173 0.74724875
 0.90805486 0.84693227 0.78930277 0.92248638 0.92219124 0.87517556
 0.99787496 0.82647383 0.68758657 0.77243098 0.93072289 0.63556985
 0.70019389 0.80796374 0.9448475  0.79576781 0.85959212 0.82834183
 0.77262605 0.99745617 0.81972269 0.78848559 0.89750079 0.88208509
 0.87407656 0.73596205 0.87599469 0.6827642  0.85938756 0.92057875
 0.8268903  0.84537    0.90918085 0.79098066 0.61416082 0.93690722
 0.95532198 0.84621973 0.92255907 0.92209898 0.83398921 0.89729808
 0.79797246 0.88345197]",0.5034527687296417,0.5966388139535146,1535.0,0.3980663581101645,0.5077973250457851,"[0.574084   0.62397959 0.63182898 0.72732575 0.71898442 0.28571429
 0.67375643 0.53126214 0.25962091 0.67820558 0.62307372 0.54894046
 0.91886964 0.50127877 0.23720137 0.46407854 0.6459893  0.00704225
 0.11674641 0.29912664 0.62424242 0.39182916 0.30157262 0.1853759
 0.13316893 0.87847929 0.23319616 0.17004049 0.49548646 0.29912023
 0.55740578 0.11398964 0.24324324 0.114082   0.35439901 0.37716263
 0.28040057 0.37810945 0.34814815 0.06857143 0.02469136 0.77151966
 0.43037975 0.17537943 0.504      0.38245219 0.17446809 0.39799331
 0.1258427  0.30145867]",0.8375263781903526,0.8749292658547443,"[0.76790134 0.84548801 0.85743856 0.90405024 0.9042491  0.78754161
 0.90583762 0.87102162 0.74491624 0.90794573 0.9033871  0.89519484
 0.99068404 0.81001918 0.69216562 0.83318527 0.93161042 0.62184617
 0.69899014 0.70388244 0.9414741  0.85154473 0.812528   0.77754114
 0.76972194 0.9918442  0.82555296 0.76960994 0.92151703 0.89282345
 0.90986444 0.71549991 0.87550176 0.73882382 0.8919269  0.90022899
 0.84591804 0.85556808 0.84668938 0.79291475 0.72254094 0.95682896
 0.92604074 0.75101075 0.87866674 0.87634289 0.77051697 0.8755277
 0.80801463 0.80637975]",0.5235092180546725,0.6340328704248207,7865.0,5.0,[4.999998709130303e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False,True
